667,39.53086591N,116.28859775E,17.8796
668,39.53086273N,116.28858480E,17.8555
669,39.53085599N,116.28857623E,17.9064
670,39.53084731N,116.28856791E,17.9179
671,39.53083967N,116.28855851E,17.9722
672,39.53083555N,116.28854629E,17.9813
673,39.53083517N,116.28853254E,17.9895
674,39.53083601N,116.28851842E,18.0294
675,39.53083607N,116.28850388E,18.0505
676,39.53083637N,116.28849000E,18.0488
677,39.53083435N,116.28847721E,18.0532
678,39.53083229N,116.28846358E,18.0523
679,39.53083096N,116.28844928E,18.1426
680,39.53082946N,116.28843553E,18.1418
681,39.53082911N,116.28842140E,18.1356
682,39.53082916N,116.28840744E,18.1494
683,39.53082846N,116.28839311E,18.1652
684,39.53082714N,116.28837807E,18.1259
685,39.53082505N,116.28836351E,18.1177
686,39.53082040N,116.28835125E,18.0754
687,39.53081458N,116.28833876E,18.0638
688,39.53080058N,116.28831696E,18.0586
689,39.53079874N,116.28830171E,18.0612
690,39.53079868N,116.28828484E,18.0292
691,39.53079900N,116.28826808E,18.0141
692,39.53079943N,116.28825169E,18.0368
693,39.53080000N,116.28823556E,18.0538
694,39.53080078N,116.28822060E,18.0012
695,39.53080257N,116.28820503E,17.9891
696,39.53080554N,116.28819009E,18.0297
697,39.53080888N,116.28817570E,18.0285
698,39.53081329N,116.28816296E,17.9991
699,39.53082125N,116.28815378E,17.9656
700,39.53082899N,116.28814577E,17.9200
701,39.53082999N,116.28813647E,17.9216
702,39.53082929N,116.28812668E,17.9542
703,39.53082558N,116.28811568E,17.9195
704,39.53081783N,116.28810660E,17.9599
705,39.53080847N,116.28809732E,17.9805
706,39.53079892N,116.28808778E,18.0817
707,39.53079475N,116.28807268E,18.1282
708,39.53079367N,116.28805734E,18.1104
709,39.53079307N,116.28804067E,18.1388
710,39.53079306N,116.28802392E,18.0806
711,39.53079297N,116.28800775E,18.0581
712,39.53079244N,116.28799158E,18.0706
713,39.53079267N,116.28797738E,18.0584
714,39.53079939N,116.28795120E,18.0316
715,39.53080745N,116.28794277E,18.0364
716,39.53081456N,116.28793336E,18.0809
717,39.53082023N,116.28792247E,18.1402
718,39.53082290N,116.28790997E,18.1443
719,39.53082031N,116.28789594E,18.1883
720,39.53081244N,116.28788491E,18.2603
721,39.53080185N,116.28787981E,18.2375
722,39.53079218N,116.28787401E,18.2164
723,39.53078594N,116.28786246E,18.2482
724,39.53078132N,116.28784925E,18.3241
725,39.53077936N,116.28783658E,18.3584
726,39.53078151N,116.28782518E,18.2600
727,39.53078827N,116.28781862E,18.3396
728,39.53079632N,116.28781635E,18.3304
729,39.53080833N,116.28781553E,18.2243
730,39.53081950N,116.28781561E,18.2309
731,39.53083027N,116.28781349E,18.1945
732,39.53084124N,116.28780841E,18.1254
733,39.53084989N,116.28779921E,18.0990
734,39.53085404N,116.28778744E,18.1164
735,39.53085125N,116.28777624E,18.1780
736,39.53084527N,116.28776744E,18.2449
737,39.53083578N,116.28776360E,18.2268
738,39.53082647N,116.28776268E,18.2113
739,39.53081758N,116.28776135E,18.2283
740,39.53079920N,116.28775960E,18.2754
741,39.53078934N,116.28775816E,18.3181
742,39.53078204N,116.28775298E,18.4252
743,39.53077884N,116.28774454E,18.4216
744,39.53077469N,116.28772245E,18.4250
745,39.53077247N,116.28771128E,18.4137
746,39.53077150N,116.28769960E,18.3743
747,39.53076997N,116.28768731E,18.3378
748,39.53077000N,116.28767501E,18.3050
749,39.53077213N,116.28766249E,18.3244
750,39.53077378N,116.28765044E,18.3605
751,39.53077406N,116.28763768E,18.3289
752,39.53077394N,116.28762355E,18.3035
753,39.53077332N,116.28760944E,18.3250
754,39.53077251N,116.28759459E,18.3280
755,39.53077250N,116.28758000E,18.3564
756,39.53077241N,116.28755062E,18.3280
757,39.53077153N,116.28753557E,18.3469
758,39.53077254N,116.28752195E,18.3365
759,39.53077534N,116.28750750E,18.3286
760,39.53077812N,116.28749409E,18.3279
761,39.53078089N,116.28748182E,18.3289
762,39.53078499N,116.28747010E,18.2987
763,39.53078608N,116.28745685E,18.3010
764,39.53078480N,116.28744332E,18.2830
765,39.53078183N,116.28742980E,18.2999
766,39.53077837N,116.28741801E,18.3430
767,39.53077633N,116.28740634E,18.3777
768,39.53077616N,116.28739458E,18.3520
769,39.53077599N,116.28738210E,18.3786
770,39.53077546N,116.28737219E,18.4104
771,39.53077436N,116.28735966E,18.5103
772,39.53077206N,116.28734627E,18.5913
773,39.53077160N,116.28733321E,18.5412
774,39.53077292N,116.28731964E,18.5012
775,39.53077447N,116.28730553E,18.4251
776,39.53077642N,116.28729160E,18.4132
777,39.53077676N,116.28727614E,18.3753
778,39.53077634N,116.28725869E,18.3452
779,39.53077671N,116.28724091E,18.3479
780,39.53077637N,116.28722634E,18.3857
781,39.53077222N,116.28721553E,18.5195
782,39.53076912N,116.28720006E,18.4864
783,39.53076712N,116.28718274E,18.4867
784,39.53076465N,116.28715111E,18.5019
785,39.53076557N,116.28713637E,18.4762
786,39.53076678N,116.28712178E,18.4941
787,39.53076643N,116.28710720E,18.5139
788,39.53076609N,116.28709091E,18.4617
789,39.53076476N,116.28707469E,18.4256
790,39.53076450N,116.28705890E,18.4429
791,39.53076507N,116.28704554E,18.4876
792,39.53076647N,116.28703373E,18.4907
793,39.53076689N,116.28701993E,18.4449
794,39.53076892N,116.28700650E,18.4392
795,39.53077217N,116.28699530E,18.4892
796,39.53077816N,116.28698587E,18.4819
797,39.53078681N,116.28698304E,18.5234
798,39.53079673N,116.28698269E,18.5914
799,39.53080746N,116.28698274E,18.5342
800,39.53081917N,116.28698235E,18.5735
801,39.53083201N,116.28698214E,18.4928
802,39.53084243N,116.28698268E,18.4656
803,39.53085374N,116.28698164E,18.4442
804,39.53086533N,116.28698307E,18.4979
805,39.53087740N,116.28698206E,18.4595
806,39.53088803N,116.28698326E,18.3999
807,39.53089847N,116.28698690E,18.3841
808,39.53091098N,116.28698809E,18.4033
809,39.53093470N,116.28698735E,18.3861
810,39.53094633N,116.28698787E,18.3356
811,39.53095846N,116.28698813E,18.3815
812,39.53097008N,116.28698849E,18.3825
813,39.53098196N,116.28699079E,18.3624
814,39.53099324N,116.28699120E,18.3480
815,39.53100412N,116.28699025E,18.3892
816,39.53101522N,116.28698998E,18.4016
817,39.53102561N,116.28698698E,18.3379
818,39.53103581N,116.28698482E,18.3892
819,39.53104698N,116.28698517E,18.3393
820,39.53105807N,116.28698683E,18.3286
821,39.53106860N,116.28698675E,18.3663
822,39.53107861N,116.28698557E,18.3906
823,39.53108868N,116.28698545E,18.3101
824,39.53109823N,116.28698598E,18.3563
825,39.53110791N,116.28698517E,18.3930
826,39.53111563N,116.28698821E,18.3693
827,39.53112240N,116.28699555E,18.3057
828,39.53112971N,116.28700224E,18.3364
829,39.53113891N,116.28700700E,18.2288
830,39.53114820N,116.28700730E,18.2691
831,39.53115683N,116.28700607E,18.2722
832,39.53116505N,116.28700600E,18.2808
833,39.53118475N,116.28700569E,18.2348
834,39.53119535N,116.28700535E,18.2194
835,39.53120651N,116.28700618E,18.1787
836,39.53121550N,116.28700536E,18.2077
837,39.53122429N,116.28700438E,18.3022
838,39.53123115N,116.28700440E,18.2693
839,39.53123443N,116.28700435E,18.2809
840,39.53124338N,116.28700603E,18.2017
841,39.53125126N,116.28700550E,18.2542
842,39.53125968N,116.28700531E,18.2400
843,39.53126830N,116.28700584E,18.2064
844,39.53127666N,116.28700665E,18.2033
845,39.53128557N,116.28700744E,18.2143
846,39.53129532N,116.28700778E,18.1742
847,39.53130575N,116.28700566E,18.2489
848,39.53131636N,116.28700292E,18.1461
849,39.53132593N,116.28700015E,18.1965
850,39.53133659N,116.28699957E,18.1882
851,39.53134675N,116.28699943E,18.2566
852,39.53135454N,116.28699948E,18.4602
853,39.53136418N,116.28699827E,18.5907
854,39.53137653N,116.28699570E,18.6894
855,39.53138842N,116.28699781E,18.5701
856,39.53139669N,116.28700236E,18.4912
857,39.53140843N,116.28700253E,18.5203
858,39.53141771N,116.28699881E,18.3232
859,39.53143364N,116.28699407E,18.1971
860,39.53144210N,116.28698776E,18.3217
861,39.53145109N,116.28698026E,18.2620
862,39.53146265N,116.28697584E,18.2467
863,39.53147367N,116.28697431E,18.2679
864,39.53148314N,116.28697252E,18.1898
865,39.53149324N,116.28697005E,18.2163
866,39.53150406N,116.28696832E,18.1985
867,39.53151507N,116.28696920E,18.1792
868,39.53152530N,116.28696784E,18.1627
869,39.53153599N,116.28696502E,18.2933
870,39.53154805N,116.28696514E,18.2746
871,39.53155795N,116.28696642E,18.2289
872,39.53156793N,116.28696566E,18.2508
873,39.53157799N,116.28696400E,18.1951
874,39.53158880N,116.28696246E,18.1904
875,39.53159989N,116.28696325E,18.1941
876,39.53161042N,116.28696507E,18.1533
877,39.53162044N,116.28696721E,18.1785
878,39.53163022N,116.28696542E,18.1884
879,39.53164026N,116.28696402E,18.1458
880,39.53165082N,116.28696145E,18.2019
881,39.53166086N,116.28696062E,18.1978
882,39.53167079N,116.28696062E,18.2644
883,39.53168171N,116.28696094E,18.1804
884,39.53169289N,116.28696211E,18.2125
885,39.53170375N,116.28696456E,18.1901
886,39.53171405N,116.28696784E,18.1754
887,39.53172447N,116.28696951E,18.1171
888,39.53173472N,116.28696840E,18.1317
889,39.53174520N,116.28696517E,18.1156
890,39.53175556N,116.28696404E,18.0882
891,39.53176645N,116.28696083E,18.0870
892,39.53177702N,116.28695960E,18.2674
893,39.53179883N,116.28695812E,18.2097
894,39.53180998N,116.28695775E,18.1878
895,39.53182041N,116.28695907E,18.1683
896,39.53183112N,116.28695869E,18.1197
897,39.53184160N,116.28695870E,18.1426
898,39.53185244N,116.28695814E,18.1196
899,39.53186348N,116.28695749E,18.0856
900,39.53187421N,116.28695608E,18.1081
901,39.53188597N,116.28695509E,18.1439
902,39.53189750N,116.28695442E,18.3293
903,39.53190775N,116.28695709E,18.2952
904,39.53191724N,116.28695944E,18.3316
905,39.53192671N,116.28696214E,18.4765
906,39.53193613N,116.28696162E,18.3921
907,39.53194597N,116.28696374E,18.4463
908,39.53195557N,116.28696302E,18.3779
909,39.53196505N,116.28696148E,18.3741
910,39.53197615N,116.28696096E,18.3734
911,39.53198719N,116.28695966E,18.3360
912,39.53199755N,116.28695706E,18.3556
913,39.53200744N,116.28695842E,18.2839
914,39.53201777N,116.28696063E,18.2871
915,39.53202713N,116.28696017E,18.3212
916,39.53203699N,116.28695787E,18.3153
917,39.53205773N,116.28695529E,18.4676
918,39.53206779N,116.28695375E,18.4278
919,39.53207842N,116.28695421E,18.4359
920,39.53209033N,116.28695342E,18.3634
921,39.53210258N,116.28695393E,18.3014
922,39.53211447N,116.28695121E,18.3631
923,39.53212578N,116.28695035E,18.3585
924,39.53213585N,116.28694879E,18.3586
925,39.53214859N,116.28694813E,18.3466
926,39.53216005N,116.28694870E,18.4289
927,39.53217198N,116.28694997E,18.4760
928,39.53218417N,116.28695129E,18.4330
929,39.53219616N,116.28695084E,18.4101
930,39.53220801N,116.28695002E,18.4409
931,39.53221940N,116.28694873E,18.5197
932,39.53222976N,116.28695024E,18.5212
933,39.53223962N,116.28695285E,18.4606
934,39.53224982N,116.28695433E,18.4297
935,39.53226225N,116.28695317E,18.4207
936,39.53227378N,116.28695172E,18.4468
937,39.53228462N,116.28695076E,18.4229
938,39.53229574N,116.28695208E,18.4164
939,39.53230644N,116.28695493E,18.3733
940,39.53232770N,116.28695597E,18.3876
941,39.53233852N,116.28695415E,18.3863
942,39.53234717N,116.28695100E,18.3014
943,39.53235430N,116.28694778E,18.3042
944,39.53236470N,116.28694793E,18.2716
945,39.53237513N,116.28694758E,18.1741
946,39.53238551N,116.28694794E,18.2055
947,39.53239626N,116.28694830E,18.2017
948,39.53240606N,116.28694915E,18.3246
949,39.53241528N,116.28695174E,18.3405
950,39.53242480N,116.28695011E,18.2573
951,39.53243475N,116.28694972E,18.2476
952,39.53244560N,116.28695031E,18.2440
953,39.53245625N,116.28694979E,18.2099
954,39.53246593N,116.28694859E,18.2037
955,39.53247622N,116.28694875E,18.3390
956,39.53248680N,116.28694916E,18.1992
957,39.53249621N,116.28694983E,18.1675
958,39.53250532N,116.28695071E,18.1550
959,39.53251706N,116.28695183E,18.2319
960,39.53252767N,116.28695107E,18.1774
961,39.53253901N,116.28695065E,18.2525
962,39.53255169N,116.28694946E,18.1583
963,39.53256248N,116.28695148E,18.1445
964,39.53257274N,116.28695169E,18.2177
965,39.53258469N,116.28695077E,18.1432
966,39.53259529N,116.28694832E,18.1018
967,39.53260553N,116.28694837E,18.0827
968,39.53261367N,116.28694624E,18.0774
969,39.53263682N,116.28694649E,18.0546
970,39.53264810N,116.28694720E,18.0935
971,39.53266006N,116.28694835E,18.1433
972,39.53267100N,116.28695088E,18.0519
973,39.53268176N,116.28695360E,18.0502
974,39.53269283N,116.28695691E,18.1458
975,39.53270429N,116.28695738E,18.0657
976,39.53271621N,116.28695715E,18.1920
977,39.53272799N,116.28695748E,18.2269
978,39.53273902N,116.28695617E,17.9930
979,39.53274997N,116.28695995E,18.1243
980,39.53276137N,116.28696528E,18.0236
981,39.53277051N,116.28697378E,18.1327
982,39.53277633N,116.28698650E,18.1634
983,39.53277883N,116.28699999E,18.2191
984,39.53278145N,116.28701187E,18.2286
985,39.53278655N,116.28702428E,18.1731
986,39.53279524N,116.28703494E,18.2262
987,39.53280582N,116.28704302E,18.2422
988,39.53281496N,116.28704946E,18.2180
989,39.53282375N,116.28705277E,18.2435
990,39.53282957N,116.28705560E,18.2688
991,39.53283151N,116.28706591E,18.1788
992,39.53283151N,116.28707864E,18.2163
993,39.53283288N,116.28710692E,18.1623
994,39.53283330N,116.28712227E,18.2046
995,39.53283409N,116.28713566E,18.2627
996,39.53283586N,116.28715100E,18.1080
997,39.53283570N,116.28716623E,18.1437
998,39.53283357N,116.28718148E,18.1207
999,39.53283331N,116.28719713E,18.1184
1000,39.53283191N,116.28721203E,18.1612
1001,39.53283121N,116.28722759E,18.0135
1002,39.53282961N,116.28724359E,18.1210
1003,39.53282898N,116.28725890E,18.1118
1004,39.53282712N,116.28727389E,18.0802
1005,39.53282419N,116.28728826E,18.1242
1006,39.53282247N,116.28730282E,18.1287
1007,39.53282221N,116.28731614E,18.1239
1008,39.53282187N,116.28732945E,18.0624
1009,39.53282139N,116.28734363E,18.1971
1010,39.53282149N,116.28735928E,18.1399
1011,39.53282156N,116.28737319E,18.0210
1012,39.53281998N,116.28738851E,18.0883
1013,39.53281778N,116.28740390E,18.0910
1014,39.53281343N,116.28743255E,18.0370
1015,39.53281336N,116.28744876E,18.0775
1016,39.53281346N,116.28746519E,18.1095
1017,39.53281399N,116.28747986E,18.1038
1018,39.53281476N,116.28749370E,18.0722
1019,39.53281444N,116.28750878E,18.0411
1020,39.53281328N,116.28752356E,18.0925
1021,39.53281220N,116.28753871E,18.0294
1022,39.53281040N,116.28755513E,18.0773
1023,39.53280898N,116.28756895E,18.2062
1024,39.53281000N,116.28758455E,18.0329
1025,39.53281065N,116.28760004E,18.1135
1026,39.53281174N,116.28761446E,18.1199
1027,39.53281286N,116.28762910E,18.1951
1028,39.53281276N,116.28764259E,18.2034
1029,39.53281235N,116.28765641E,18.1775
1030,39.53281287N,116.28767150E,18.1836
1031,39.53281218N,116.28768698E,18.1716
1032,39.53281042N,116.28770228E,18.2371
1033,39.53281037N,116.28771591E,18.3635
1034,39.53281049N,116.28772977E,18.2738
1035,39.53280978N,116.28774559E,18.0555
1036,39.53280738N,116.28776058E,18.2055
1037,39.53280522N,116.28778916E,18.1083
1038,39.53280722N,116.28780511E,17.9582
1039,39.53280700N,116.28782058E,18.2612
1040,39.53280647N,116.28783521E,18.2702
1041,39.53280771N,116.28784990E,18.2041
1042,39.53281027N,116.28786434E,17.9549
1043,39.53281235N,116.28788013E,17.9237
1044,39.53281293N,116.28789515E,18.0935
1045,39.53281158N,116.28791024E,18.0984
1046,39.53280976N,116.28792594E,18.2294
1047,39.53280823N,116.28794050E,18.2273
1048,39.53280538N,116.28795659E,18.2926
1049,39.53280382N,116.28797114E,18.1114
1050,39.53280159N,116.28798578E,18.1762
1051,39.53280109N,116.28800059E,18.0932
1052,39.53280124N,116.28801681E,18.1751
1053,39.53280274N,116.28803170E,18.1346
1054,39.53280368N,116.28804735E,18.0138
1055,39.53280366N,116.28806287E,18.0672
1056,39.53280374N,116.28807787E,18.1915
1057,39.53280326N,116.28809121E,18.2128
1058,39.53280202N,116.28810566E,18.1580
1059,39.53279910N,116.28811896E,18.2112
1060,39.53279833N,116.28813395E,18.1394
1061,39.53279222N,116.28816283E,18.0302
1062,39.53278667N,116.28817583E,18.1190
1063,39.53278268N,116.28818844E,18.1756
1064,39.53278004N,116.28820213E,18.2157
1065,39.53278060N,116.28821547E,18.1977
1066,39.53278049N,116.28822933E,18.2010
1067,39.53278204N,116.28824441E,18.1517
1068,39.53278477N,116.28825937E,18.2113
1069,39.53278586N,116.28827585E,18.1387
1070,39.53278628N,116.28829112E,18.0075
1071,39.53278475N,116.28830708E,18.0791
1072,39.53278268N,116.28832344E,18.1427
1073,39.53278075N,116.28833765E,18.1439
1074,39.53278192N,116.28835342E,18.0126
1075,39.53278327N,116.28836848E,18.0358
1076,39.53278364N,116.28838495E,18.0743
1077,39.53278492N,116.28839918E,18.1970
1078,39.53278504N,116.28841521E,18.1109
1079,39.53278530N,116.28843153E,18.1067
1080,39.53278554N,116.28844820E,17.8759
1081,39.53278471N,116.28846332E,18.1501
1082,39.53278421N,116.28848066E,18.0714
1083,39.53278216N,116.28849675E,18.0925
1084,39.53278070N,116.28851133E,18.1708
1085,39.53277912N,116.28852717E,18.1725
1086,39.53277723N,116.28854246E,17.9757
1087,39.53277446N,116.28855806E,18.1717
1088,39.53277328N,116.28858808E,18.1359
1089,39.53277288N,116.28860396E,18.1015
1090,39.53277369N,116.28861859E,18.1029
1091,39.53277326N,116.28863330E,18.1751
1092,39.53277082N,116.28864869E,18.2544
1093,39.53276921N,116.28866438E,18.1986
1094,39.53276843N,116.28868009E,18.1314
1095,39.53276692N,116.28869583E,18.1053
1096,39.53276495N,116.28870942E,18.0536
1097,39.53276204N,116.28872510E,18.1382
1098,39.53276151N,116.28873932E,18.0553
1099,39.53276031N,116.28875505E,18.0368
1100,39.53275793N,116.28876861E,18.0950
1101,39.53275319N,116.28878053E,18.1145
1102,39.53274983N,116.28879502E,18.0602
1103,39.53274863N,116.28881025E,18.0003
1104,39.53274791N,116.28882571E,18.0200
1105,39.53274922N,116.28884089E,18.0482
1106,39.53274995N,116.28885336E,18.0790
1107,39.53275076N,116.28886701E,18.2020
1108,39.53275151N,116.28888066E,18.0519
1109,39.53275143N,116.28889437E,17.9923
1110,39.53275290N,116.28890754E,18.0965
1111,39.53275464N,116.28892094E,18.0118
1112,39.53275463N,116.28895019E,18.2010
1113,39.53275538N,116.28896406E,18.1649
1114,39.53275662N,116.28897906E,18.1101
1115,39.53275785N,116.28899409E,18.1646
1116,39.53275858N,116.28900827E,18.1440
1117,39.53275680N,116.28902403E,18.2739
1118,39.53275817N,116.28903760E,18.3634
1119,39.53276037N,116.28905224E,18.2458
1120,39.53276197N,116.28906615E,18.3661
1121,39.53276154N,116.28907951E,18.2842
1122,39.53275982N,116.28909379E,18.3444
1123,39.53275775N,116.28910748E,18.3930
1124,39.53275679N,116.28912155E,18.3515
1125,39.53275558N,116.28913687E,18.2164
1126,39.53275409N,116.28915081E,18.1851
1127,39.53275049N,116.28916555E,18.2680
1128,39.53274699N,116.28918008E,18.3359
1129,39.53274525N,116.28919344E,18.2613
1130,39.53274574N,116.28920884E,18.2608
1131,39.53274728N,116.28922275E,18.1647
1132,39.53274905N,116.28923738E,18.1542
1133,39.53274730N,116.28925171E,18.2457
1134,39.53274530N,116.28926627E,18.2620
1135,39.53274434N,116.28928060E,18.1691
1136,39.53274270N,116.28929496E,18.2355
1137,39.53274098N,116.28930972E,18.3253
1138,39.53273627N,116.28933914E,18.4408
1139,39.53273649N,116.28935394E,18.2690
1140,39.53273681N,116.28936908E,18.1355
1141,39.53273768N,116.28938455E,18.4174
1142,39.53274219N,116.28939837E,18.4964
1143,39.53274316N,116.28941346E,18.4970
1144,39.53274316N,116.28942991E,18.4191
1145,39.53274335N,116.28944496E,18.3050
1146,39.53274276N,116.28946092E,18.2080
1147,39.53274280N,116.28947630E,18.1205
1148,39.53274284N,116.28949128E,18.1707
1149,39.53274247N,116.28950799E,18.1306
1150,39.53274099N,116.28952476E,18.0455
1151,39.53273787N,116.28954107E,18.1051
1152,39.53273610N,116.28955700E,18.0369
1153,39.53273476N,116.28957348E,18.1547
1154,39.53273435N,116.28959025E,18.0845
1155,39.53273429N,116.28960523E,18.0959
1156,39.53273594N,116.28961926E,18.0694
1157,39.53273641N,116.28963521E,18.0591
1158,39.53273618N,116.28965137E,18.0738
1159,39.53273517N,116.28966669E,18.0530
1160,39.53273439N,116.28968268E,18.0793
1161,39.53273183N,116.28969790E,18.0528
1162,39.53272828N,116.28971206E,18.0107
1163,39.53272507N,116.28974233E,17.9168
1164,39.53272547N,116.28975523E,17.9154
1165,39.53272602N,116.28977002E,17.9857
1166,39.53272509N,116.28978501E,18.0169
1167,39.53272422N,116.28979914E,18.0611
1168,39.53272322N,116.28981362E,18.0786
1169,39.53272195N,116.28982748E,18.1000
1170,39.53271866N,116.28984156E,18.0978
1171,39.53271507N,116.28985561E,17.9623
1172,39.53271040N,116.28986919E,17.9079
1173,39.53270918N,116.28988221E,18.0121
1174,39.53270980N,116.28989469E,18.0811
1175,39.53271242N,116.28990877E,18.1142
1176,39.53271247N,116.28992369E,18.1017
1177,39.53271325N,116.28993727E,18.0334
1178,39.53271512N,116.28995151E,18.0170
1179,39.53271776N,116.28996565E,18.0069
1180,39.53271975N,116.28997986E,17.9847
1181,39.53272060N,116.28999501E,17.8948
1182,39.53272087N,116.29000873E,17.9651
1183,39.53272420N,116.29001976E,17.9297
1184,39.53273129N,116.29002737E,17.9812
1185,39.53274243N,116.29003260E,17.9546
1186,39.53275311N,116.29003601E,17.9570
1187,39.53276509N,116.29003842E,18.1826
1188,39.53278455N,116.29003566E,18.5770
